base_price,discounted_price,product_name,category,brand,description
"9,90","7,92",Shampoing Color Reflex au Henné - 250ml,beaute-hygiene,par Logona,"Prix au litre : 31,7€/litreCe shampoing réhausse l’éclat des cheveux de couleur auburn, prolonge l’éclat et la brillance d'une coloration.Composition: Aqua (water), alcohol denat.*, coco-glucoside, glycerin, disodium cocoyl glutamate, sodium cocoyl glutamate, sodium pca, glyceryl oleate, calendula officinalis flower ex"
"26,30","18,45",Cup Féminine - Taille 2,beaute-hygiene,par Lamazuna,"Après avoir été utilisées près de 60 ans chez nos voisines scandinaves et outre-Atlantiques par les Canadiennes, voilà les fameuses coupes menstruelles (ou Cups Féminines) qui font enfin parler d'elles en France !"
"13,15","10,52",Soin colorant 092 - 100% Café - 100g,beaute-hygiene,par Logona,"Prix au kg : 105,2€/kgFort de son expérience, le laboratoire Logona joue un rôle prépondérant parmi les laboratoires de cosmétique naturelle contrôlée et propose une gamme de cosmétiques reconnus pour leur qualité: des shampoings naturels aux soins anti-âge, en passant par l'après-soleil, les dentifrices ou les produit"
"9,75","7,80",Shampoing Eclat et Vitalité au Calendula - 250ml,beaute-hygiene,par Logona,"Prix au litre : 33,9€/litreLe shampooing éclat et vitalité Logona ravive et tonifie les cheveux ternes. Sa formule à base de calendula bio redonne de l'éclat, tandis que l'association d'arginine et de bétaïne naturelle redonne de l'énergie et hydrate les cheveux dévitalisés. Sa formule aux bases lavantes douces pour le"
"13,15","10,52",Soin colorant 060 - 100% Noisette cuivrée - 100g,beaute-hygiene,par Logona,"Prix au kg : 105,2€/kgFort de son expérience, le laboratoire Logona joue un rôle prépondérant parmi les laboratoires de cosmétique naturelle contrôlée et propose une gamme de cosmétiques reconnus pour leur qualité: des shampoings naturels aux soins anti-âge, en passant par l'après-soleil, les dentifrices ou les produit"
"13,15","10,52",Soin colorant 040 - 100% Cuivre Flamme - 100g,beaute-hygiene,par Logona,"Prix au kg : 105,2€/kgFort de son expérience, le laboratoire Logona joue un rôle prépondérant parmi les laboratoires de cosmétique naturelle contrôlée et propose une gamme de cosmétiques reconnus pour leur qualité: des shampoings naturels aux soins anti-âge, en passant par l'après-soleil, les dentifrices ou les produit"
"13,15","10,52",Soin colorant 091 - 100% Chocolat - 100g,beaute-hygiene,par Logona,"Prix au kg : 105,2€/kgFort de son expérience, le laboratoire Logona joue un rôle prépondérant parmi les laboratoires de cosmétique naturelle contrôlée et propose une gamme de cosmétiques reconnus pour leur qualité: des shampoings naturels aux soins anti-âge, en passant par l'après-soleil, les dentifrices ou les produit"
"13,15","10,52",Soin colorant 090 - 100% Chataîgne - 100g,beaute-hygiene,par Logona,"Prix au kg : 105,2€/kgFort de son expérience, le laboratoire Logona joue un rôle prépondérant parmi les laboratoires de cosmétique naturelle contrôlée et propose une gamme de cosmétiques reconnus pour leur qualité: des shampoings naturels aux soins anti-âge, en passant par l'après-soleil, les dentifrices ou les produit"
"11,49","8,51",Shampoing des écoles antipoux - 200ml,beaute-hygiene,par Douce Nature,"Prix au litre : 42,6€/litreDepuis sa création en 1985, Douce Nature ne cesse de développer de nouveaux produits afin de répondre au mieux aux attentes de ses nombreux clients, dans un souci permanent du respect des valeurs écologiques. Les produits Douce Nature sont formulés sur des bases végétales naturelles et utilis"
"9,90","7,92",Shampoing Color Reflex à la Noisette - 250ml,beaute-hygiene,par Logona,"Prix au litre : 31,7€/litreLe shampooing reflets à la noisette de LOGONA est plus particulièrement destiné aux cheveux bruns à noirs. Aux extraits de plantes colorantes, au calendula bio, à la camomille bio, au son de blé et aux protéïnes de la soie, il réhausse et prolonge l'éclat des cheveux de couleur brun noisette,"
"14,85","11,88",Shampoing Volumateur au Miel et à la Bière - 500mL,beaute-hygiene,par Logona,"Prix au litre : 23,7€/litreShampoing à la bière et au miel Logona pour les cheveux fins, secs et fragiles. Effet volume et brillance.Ingrédients : Aqua (water), beer, alcohol denat.*, coco glucoside, glycerin, disodium cocoyl glutamate, sodium cocoyl glutamate, sodium pca, glyceryl oleate, mel (honey)*, calendula offic"
"8,25","6,60",Gel coiffant fixation souple au bambou Arginine - 50ml,beaute-hygiene,par Logona,"Prix au litre : 132€/litreDonne une fixation souple aux cheveux. Il permet de modeler et structurer la coiffure et donne un nouveau ressort aux boucles. Pour faciliter le démêlage, lisser et fortifier les cheveux, nourrir les pointes ou fixer votre coiffure, LOGONA vous offre un large choix de produits spécifiques. Eff"
"2,89","2,15",Protège slip écologique ultra-fins - x22,beaute-hygiene,par Natracare,"Les protège-slips ultra-fins de Natracare sont réalisés à partir de matières végétales et naturelles et ne contiennent aucune matière plastique ni aucune trace de parfum ou de chlore. Ils sont très absorbants, doux et laissent respirer. Leur forme offre un confort inégalé."
"10,99","8,79",Spray démêlant soin lissant - 150mL,beaute-hygiene,par Logona,"Prix au litre : 58,6€/litre Le spray démêlant facilite le coiffage, sans alourdir les cheveux. Contient de la bétaïne naturelle et de la glycérine végétale. Lisse la fibre capillaire, les cheveux gardent leur élasticité et mouvement naturel. Composition : Aqua (Water), Alcohol denat*, Betaine, Glycerin, PCA Ethyl Cocoy"
"14,40","11,52",Shampoing Brillance à l'Ortie - 500ml,beaute-hygiene,par Logona,"Prix au litre : 20,8€/litre Le shampooing brillance à l'ortie de Logona est destiné à tous types de cheveux. A base d'ortie bio, d'extrait de son de blé et de glycérine végétale, il procurera brillance et vitalité aux cheveux de toute la famille. Avec les meilleures bases lavantes existantes obtenues après plus de 2 an"
"10,60","8,48",Shampoing antipelliculaire au genévrier - 250ml,beaute-hygiene,par Logona,"Prix au litre : 33,9€/litreLe shampooing équilibrant au genévrier de LOGONA est destiné au cuir chevelu sec et prédisposé aux pellicules.A base de genévrier, de romarin bio, d'ortie bio, d'extraits d'écorces de saule, de feuille de bouleau et de bourgeons de peuplier, il apaise le cuir chevelu irrité ou sec. Avec les m"
"10,60","8,48",Shampoing Réparation Intense au Ginkgo - 250ml,beaute-hygiene,par Logona,"Prix au litre : 33,9€/litreShampoing réparateur ginkgo LOGONA spécialement conçu pour les cheveux abîmés (coloration, permanente, soleil, chlore). Il gaine et lisse leur structure, pour un effet brillance intense.Igrédients : Aqua (water), alcohol denat.*, coco-glucoside, glycerin, disodium cocoyl glutamate, sodium coc"
"13,10","10,48",Masque Réparation intense au Jojoba - 150mL,beaute-hygiene,par Logona,"Prix au litre : 69,9€/litreCe masque capillaire au jojoba répare et fortifie les cheveux. Il leur donne volume, souplesse et brillance sans les alourdir.Ingrédients : Aqua (Water), Glyceryl Stearate SE, Alcohol denat.*, Simmondsia Chinensis (Jojoba) Seed Oil*, Cetyl Alcohol, Behenyl Alcohol, Betaine, Glycerin, Arctium "
"10,99","8,10",Gel intime - 500ml,beaute-hygiene,par Coslys,"Prix au litre : 16,2€/litre Testé gynécologiquement, ce gel intime protège la flore vaginale et respecte l'équilibre naturel des muqueuses grâce à sa base lavante végétale et ses propriétés apaisantes des eaux florales bio de reine des prés et de rose.Sans savon ni antiseptique, il a été spécialement formulé à un pH de"
"12,50","10,00",Après-shampoing Brillance et réparation à l'Argan - 200mL,beaute-hygiene,par Logona,"Prix au litre : 33,9€/litreL'après-shampoing brillance et réparation argan Logona nourrit et répare en profondeur les cheveux abîmés et cassants. L'Après Shampoing Brillance et Réparation Argan 200ml Logona a une action sur les cheveux secs, fatigués et cuirs chevelus sensibles.Ingrédients : Eau (filtrée par osmose inv"
"1,55","1,24",Peigne applicateur,beaute-hygiene,par Logona,"Fort de son expérience, le laboratoire Logona joue un rôle prépondérant parmi les laboratoires de cosmétique naturelle contrôlée et propose une gamme de cosmétiques reconnus pour leur qualité: des shampoings naturels aux soins anti-âge, en passant par l'après-soleil, les dentifrices ou les produits destinés aux bébés e"
"9,70","7,76",Baume extra-riche au Coco - 50ml,beaute-hygiene,par Logona,"Prix au litre : 155,2€/litre Pour le soin des pointes desséchées, le baume au coco LOGONA lisse et nourrit les cheveux. Présentation : pot de 45 mlConseils d'utilisation :Massez les pointes de vos cheveux avec une noisette du baume au coco, laissez agir toute une nuit. Le matin enlevez le surplus avec un shampoing. Sur"
"11,49","7,95",Déodorant naturel en Pot Bergamote-Citron - 56g,beaute-hygiene,par Schmidts,"Le déodorant naturel vraiment efficace est enfin là ! Avec son parfum Bergamote-Citron, ces ingrédients 100% naturels et son format pot en verre recyclable, il va être le nouveau meilleur allié de votre geste fraîcheur du matin."
"10,90","8,72",Shampoing Restructurant à l'argan - 250ml,beaute-hygiene,par Logona,"Prix au litre : 34,9€/litre Inspiré des rituels de beauté orientaux, ce shampooing soin à l’huile d’argan nourrit et répare en profondeur les cheveux abîmés et cassants. Doux au toucher, ils rayonnent de brillance et de beauté. Avec les meilleures bases lavantes existantes obtenues après plus de 2 ans de recherche, les"
"7,30","5,12",Brosse à dent écolo rechargeable souple - Framboise,beaute-hygiene,par Lamazuna,Une brosse à dent zéro déchet ? Lamazuna l'a fait. Cette-ci a été conçu pour réduire au maximum l'impact sur l'environnement : le manche est fabriqué à partir de dérivés de ricin et de bioplastique et la tête est rechargeable et recyclable
"9,44","6,82",Shampoing Douche 2 en 1 aux Céreales - 750ml,beaute-hygiene,par Coslys,"Prix au litre : 9,1€/litreCoslys vous garantit des produits fabriqués à partir d'ingrédients naturels ou d'origine naturelle (sans parfum de synthèse, sans OGM, sans test sur les animaux...). La gamme Coslys est destinée aux consommateurs soucieux de l'efficacité, de la sécurité et de la protection de l'environnement.L"
"5,29","3,69",Shampoing Protection Couleur et Soin - 250ml,beaute-hygiene,par Lavera,"Prix au litre : 14,8€/litre Découvrez le Shampooing protection couleur &amp; soin : Une formule qui apporte des nutriments aux cheveux et qui les lave de manière naturelle pour protéger leur couleur tout en les régénérant. Les produits de la ligne Protection de la couleur &amp; Soin ont été enrichis de cranberry bio et"
"5,99","4,79",Dentifrice Sensitive - 75 ml,beaute-hygiene,par Logona,"Prix au kilo : 63,87€/kg La Pâte dentifrice Sensitive offre un nettoyage et des soins particulièrement doux aux dents et aux gencives sensibles. L'hypersensibilité des dents résulte fréquemment des collets dentaires dénudés. Les canaux de la dentine sont découverts et les stimulations extérieures parviennent ainsi dire"
"14,05","11,24",Fluide sans rinçage à l'Argan - 75mL,beaute-hygiene,par Logona,"Prix au litre : 149,9€/litreLe Fluide Sans Rincage Restructurant Logona donne de la brillance, de la douceur et de la souplesse à votre chevelure. Les cheveux abîmés ou cassés sont réparés avec ce fluide qui ne nécessite aucun rinçage. Très simple d'utilisation il fait disparaître les frisottis.Aqua (water), alcohol de"
"26,30","18,45",Cup Féminine - Taille 1,beaute-hygiene,par Lamazuna,"Après avoir été utilisées près de 60 ans chez nos voisines scandinaves et outre-Atlantiques par les Canadiennes, voilà les fameuses coupes menstruelles (ou Cups Féminines) qui font enfin parler d'elles en France !"
"12,59","8,73",Gel intime à l'Aloé Véra bio équitable - 250ml,beaute-hygiene,par Pur'Aloé,Le gel intime à l'aloé vera permet de nettoyer dans le plus grand respect des zones sensibles grâce à sa formule sans savon. Ce gel respecte ainsi le délicat équilibre naturel de la flore intime en assurant douceur et fraîcheur.
"4,99","3,87",Gel lavant pour les mains à la pomme bio - 300ml,beaute-hygiene,par Coslys,"Prix au litre : 12,9€/litreCoslys vous garantit des produits fabriqués à partir d'ingrédients naturels ou d'origine naturelle (sans parfum de synthèse, sans OGM, sans test sur les animaux...). La gamme Coslys est destinée aux consommateurs soucieux de l'efficacité, de la sécurité et de la protection de l'environnement."
"11,59","8,44",Shampoing cheveux secs et abimés - 500ml,beaute-hygiene,par Coslys,"Prix au litre : 16,9€/litreCoslys vous garantit des produits fabriqués à partir d'ingrédients naturels ou d'origine naturelle (sans parfum de synthèse, sans OGM, sans test sur les animaux...). La gamme Coslys est destinée aux consommateurs soucieux de l'efficacité, de la sécurité et de la protection de l'environnement."
"11,30","8,17",Shampoing pour cheveux normaux - 500mL,beaute-hygiene,par Coslys,"Prix au litre : 16,3€/litreCoslys vous garantit des produits fabriqués à partir d'ingrédients naturels ou d'origine naturelle (sans parfum de synthèse, sans OGM, sans test sur les animaux...). La gamme Coslys est destinée aux consommateurs soucieux de l'efficacité, de la sécurité et de la protection de l'environnement."
"2,30","1,73",Tampon Normal au coton bio sans applicateur - x10,beaute-hygiene,par Natracare,Les tampons Natracare Normal sont les seuls au monde à ce jour à être réalisés à 100% à partir de coton biologique certifié. Ils ne sont pas blanchis au chlore et ne contiennent aucune matière plastique ni aucune trace de parfum ou de chlore.
"2,79","2,22",Dentifrice Daily Care à la menthe - 75 ml,beaute-hygiene,par Logona,"Prix au kilo : 29,6€/kgUn dentifrice à la mousse légère pour le nettoyage et le soin des dents et des gencives. Vous adorerez son arôme frais de menthe douce et ses particules minérales qui nettoient en douceur. L‘extrait de camomille provenant de cultures biologiques a un effet anti-inflammatoire et soignant. Sans flu"
"1,59","1,10",Disques à démaquiller au coton bio - x80,beaute-hygiene,par Douce Nature,"Prix unitaire : 0,01€/unité Pourquoi on aime A COMPLETER A COMPLETER A COMPLETER A COMPLETER A COMPLETER A COMPLETERComposition : 100 % coton textile Biologique Pourquoi on aime Douce Nature Depuis 1985, Douce Nature place la protection de la nature au cœur de ses préoccupations. Les produits de l'entreprise française "
"3,59","2,89","Dentifrice Enfants à la fraise, 50 ml",beaute-hygiene,par Logona,"Prix au kilo : 57,8€/kg Logodent KIDS est spécialement conçu pour les besoins des enfants. Des arômes naturels (et non de synthèse) de fraise parfume agréablement le gel que des colorants végétaux rendent très ""appétissant"". Comme les enfants avalent parfois un peu de dentifrice, les gels dentaires Logodent KIDS possèd"
"4,60","3,62",Savon d'Alep - 200g,beaute-hygiene,par Douce Nature,"Prix au kg : 18,1€/kgDepuis sa création en 1985, Douce Nature ne cesse de développer de nouveaux produits afin de répondre au mieux aux attentes de ses nombreux clients, dans un souci permanent du respect des valeurs écologiques. Les produits Douce Nature sont formulés sur des bases végétales naturelles et utilisent de"
"7,30","5,12",Brosse à dent écolo rechargeable souple - Sapin,beaute-hygiene,par Lamazuna,Une brosse à dent zéro déchet ? Lamazuna l'a fait. Cette-ci a été conçu pour réduire au maximum l'impact sur l'environnement : le manche est fabriqué à partir de dérivés de ricin et de bioplastique et la tête est rechargeable et recyclable
"9,90","6,94",Shampoing solide cheveux gras au Litsee citronée - 55g,beaute-hygiene,par Lamazuna,"Ce shampoing solide pour cheveux gras est délicatement parfumé à la litsée citronnée. Il est fabriqué à la main dans le sud de la France, uniquement avec des ingrédients naturels. Sans aucun produit chimique"
"9,90","6,94",Shampoing solide cheveux secs à l'Orange douce - 55g,beaute-hygiene,par Lamazuna,"Ce shampoing solide pour cheveux secs est délicatement parfumé à l'orange douce. Il est fabriqué à la main dans le sud de la France, uniquement avec des ingrédients naturels. Sans aucun produit chimique."
"4,20","2,33",Savonnette douceur à l'amande douce - 100g,beaute-hygiene,par La Corvette,"Prix au kg : 23,3€/kgFabriquée à base d'huiles 100% d'origine végétale et de produits mineraux, sans graisse animale, la savonnette de Provence à l'amande douce est délicatement parfumée et douce pour la peau. C'est un savon naturelIngrédients : Sodium Palmate, Sodium Palm Kernelate, Aqua (Water), Parfum (Fragrance), P"
"2,39","1,81",Protège slip bio et naturels Mini - x30,beaute-hygiene,par Natracare,"Les protège-slips mini de Natracare sont réalisés à partir de matières végétales et naturelles et ne contiennent aucune matière plastique ni aucune trace de parfum ou de chlore. Ils sont très absorbants, doux et laissent respirer. Leur forme offre un confort inégalé."
"9,90","6,94",Shampoing solide cheveux normaux au Sapin - 55g,beaute-hygiene,par Lamazuna,"Ce shampoing solide pour cheveux normaux est délicatement parfumé au sapin argenté. Il est fabriqué à la main dans le sud de la France, uniquement avec des ingrédients naturels. Sans aucun produit chimique."
"11,92","8,74",Shampoing 70% Aloé Véra bio équitable sans sulfate - 250ml,beaute-hygiene,par Pur'Aloé,"Cheveux à tendance grasse, maltraités, secs et cassants, l'aloé vera est votre sauveur. Il va équilibrer le pH du cuir chevelu et grâce à ses propriétés prouvées antiseptiques et antipelliculaires, il participe à la régénération cellulaire et hydrate le cheveu."
"22,90","16,22",Coffret de 20 lingettes démaquillantes zéro déchet,beaute-hygiene,par Lamazuna,"Les cotons jetables et les produits démaquillants agressifs pour la peau, c'est terminé ! Grâce à leurs microfibres, ces lingettes réutilisables sont zéro déchet et permettent un démaquillage total et parfait en ajoutant seulement de l'eau."
"3,19","2,48",Serviette bio et écolo Ultra Super avec Ailettes - x12,beaute-hygiene,par Natracare,Les serviettes Ultra de Natracare sont réalisées à partir de matières végétales et naturelle (100% de coton bio et de cellulose de plante renouvelable et durable) et ne contiennent aucune matière plastique ni aucune trace de parfum ou de chlore.
"3,19","2,48",Serviette Ultra Normal avec Ailettes - x14,beaute-hygiene,par Natracare,Les serviettes Ultra de Natracare sont réalisées à partir de matières végétales et naturelle (100% de coton bio et de cellulose de plante renouvelable et durable) et ne contiennent aucune matière plastique ni aucune trace de parfum ou de chlore.
"6,09","4,68",Dentifrice à la menthe bio et à l'argile - 75ml,beaute-hygiene,par Argiletz,"Prix au litre : 62,46€/litre Pourquoi on aime le dentifrice à l'argile Argiletz Les avantages du dentifrice Argiletz : L'argile renforce durablement les gencives grâce à la présence d'oligo-éléments riches et fortifiants Il apporte une réelle sensation de fraîcheur grâce à la menthe poivrée Il assainit et purifie durab"
"9,90","6,94",Déodorant solide au Palmarosa - 30g,beaute-hygiene,par Lamazuna,"Lamazuna et le zéro déchet, ça ne rigole pas. Ici, en plus du déodorant solide qui permet d'économiser les horribles tubes dommageables pour l'environnement, la boîte en carton est biodégradable, donc compostable grâce aux encres végétales."
"12,99","9,36",Déodorant naturel Peaux sensibles Coco Ananas - 92g,beaute-hygiene,par Schmidts,"Avec son parfum Coco-Ananas exotique et estival, ces ingrédients 100% naturels et son format stick recyclable et pratique, Il est particulièrement conseillé pour les aisselles sensibles et irritées par l'épilation ou le rasage."
"4,20","2,33",Savonnette douceur au lait d'ânesse - 100g,beaute-hygiene,par La Corvette,"Prix au kg : 23,3€/kgLe savon bio au lait d'ânesse La Corvette est fabriqué à partir d'ingrédients à 99% d'origine naturelle et à 75% issus de l'agriculture biologique ! Il est formulé seulement à partir d'huiles d'origines végétales. Certifié Bio et labelisé Ecocert, il est garati sans colorant, sans paraben, sans EDT"
"2,69","1,85",Cube de Savon de Marseille à l'huile d'Olive - 300g,beaute-hygiene,par La Corvette,"Prix au kilo : 6,17€/kgAvec le savon de Marseille à l'huile d'olive La Corvette, retrouvez le véritable savon de Marseille (on ne plaisante pas avec les appelations !). Il respecte la charte de fabrication artisanale fixée par l’Union des Professionnels du Savon de Marseille : fabriqué à Marseille, selon le procédé tra"
"4,00","3,08",Infusion au Thym - 20 infusettes,boissons,par Bioconseils,"Prix unitaire : 0,15€/infusetteInfusion de thym biologique. Réputé pour son action positive sur les défenses naturelles, le thym aide, par ailleurs, à dégager les voies respiratoires. Il contribue aussi à soulager les gorges irritées. Une infusion idéale pour mieux respirer pendant l'hiver. 2 à 3 tasses par jour, avec "
"3,39","2,53",Thé Noir Breakfast bio - 24 infusettes,boissons,par Touch Organic,"Prix unitaire : 0,11€/infusetteDécouvrez le thé noir breakfast bio: reconnu pour sa couleur foncée et son goût prononcé, le thé noir est un thé fermenté. C'est ce type de thé qui est le plus couramment consommé en Europe, notamment pour le petit déjeuner. Celui-ci est habituellement nommé ""breakfast"".Ingrédients : thé "
"2,79","2,19",Jus De Carotte des Landes - 75cl,boissons,par Vitamont,"Prix au litre : 2,92€/LDécouvrez une sélection de jus de légumes bio savoureux et aux bienfaits nutritionnels incomparables ! Ce Jus de Carottes Bio est élaboré à partir de légumes d'origine France, récoltés et pressés avec le plus grand soin. Bouteille de 75cL.Ingrédients : Jus de carottes (Landes), jus de citrons con"
"2,19","1,63",Thé Vert bio - 24 infusettes,boissons,par Touch Organic,"Prix unitaire : 0,07€/infusetteThé vert bio cultivé et récolté par nos fermiers dans le sud-est de la Chine. Riche en antioxydants, ce thé unique est reconnu pour sa saveur douce et fraîche. Le thé bio Touch Organic certifié bio par Ecocert et commerce équitable est cultivé majoritairement dans la province du Zeijang a"
"3,59","2,56",Thé Vert Au Jasmin bio - 24 infusettes,boissons,par Touch Organic,"Prix unitaire : 0,11€/infusetteThé vert au Jasmin - 24 sachets Bio. Touch Organic, une qualité de thé au prix le plus juste ! Découvrez le thé vert au jasmin bio: infusé naturellement grâce à des fleurs de jasmin,ce thé riche en anti-oxydants est reconnu pour son goût léger et frais. Placer le sachet de thé dans une ta"
"3,29","2,34",Lait Amandes Vanille Bio sans gluten - 1L,boissons,par EcoMil,"Prix au litre : 2,34€/LLait d'Amandes Bio à la Vanille 100% végétal ! A consommer chaud ou froid, à tout moment de la journée. Tetra Pak de 1L.Ingrédients : Eau, sirop d'agave , amandes (2,7%), inuline (fibre d'agave ), sel, arôme naturel de vanille , curcumaValeurs nutritionelles ajoutées très bientôt"
"2,99","2,14",Lait d'Avoine Chocolat Calcium - 1L,boissons,par Lima,"Prix au litre : 2,14€/LUne boisson d'avoine onctueuse au cacao biologique enrichie en calcium! 1LIngrédients : Eau, Avoine (9.6%), Sirop de maïs , Cacao (1.3%), Huile de tournesol , Algues Lithothamnium (0.4%), Epaississant: Farine de guar, Sel Marin de l'agriculture biologique Valeurs nutritionelles ajoutées très bien"
"3,93","2,95",Nectar d'Abricots récoltés en France - 75cl,boissons,par Coteaux Nantais,"Prix au kilo : 3,93€/kgCoteaux Nantais a récolté des abricots gorgés de soleil pour en faire ce délicieux nectar à la texture onctueuse et douce. Avec 100% d'abricot vous savez que l'on ne vous prend pas pour des poires.Ingrédients : Purée d'abricots biologiques (100%)Valeurs nutritionnelles (pour 100g) : Valeur énergé"
"2,30","1,38",Thé Froid Detox Maté effervescent - 33cl,boissons,par ChariTea,"Prix au litre : 4,18€/LL'infusion maté ChariTea mêle le maté et le thé noir dans une boisson revigorante. Une pointe de jus d'orange et de jus de citron viennent apporter une touche fruitée à cette infusion. Cette boisson contient naturellement une bonne dose de caféine, elle est donc stimulante pour le corps et l'espr"
"3,99","2,87",Infusion 3 Menthes - 20 infusettes,boissons,par Pukka,"Prix au kilo : 79,72€/kgLe mélange Three Mint est tout ce qu’une infusion à la menthe devrait toujours être : sucrée, un parfum délicat mais intensément rafraichissante. Ces 3 variétés de feuilles de menthe se combinent parfaitement pour créer l’harmonie aromatique idéale. Un allié de taille pour faciliter la digestion"
"2,30","1,38",Thé Froid Detox Rouge au rooibos - 33cl,boissons,par ChariTea,"Prix au litre : 4,18€/LL'infusion Rooibos ChariTea est une boisson légèrement sucrée aux notes fruitées. Le thé rouge s'accompagne de touches de fruit de la passion et de baie de sureau pour une saveur gourmande et légère. Cette boisson contient naturellement une bonne dose de caféine, elle est donc stimulante pour le "
"4,78","3,01",Jus Pomme Mangue - 75cl,boissons,par Coteaux Nantais,"Prix au kilo : 4,02€/kgDes pommes et des framboises et c'est tout ! Un jus équilibré entre la saveur douce de la pomme bio et la délicate onctuosité de la framboise. Un jus gourmand et savoureux à tout moment de la journéeIngrédients : pommes bio (90%), framboises bio (10%)Valeurs nutritionnelles (pour 100g) : Valeur é"
"3,99","2,87",Infusion Or de Curcuma - 20 infusettes,boissons,par Pukka,"Prix au kilo : 79,72€/kgL'Infusion Or de curcuma Bio de Pukka est un mélange biologique doré très raffiné. Épice indienne très réputée pour ses bienfaits et sa saveur caractéristique, le curcuma est prisé tant sur le plan culinaire que dans la sphère du bien-être. Provenant d'Inde, ce curcuma de qualité biologique, est"
"3,99","2,89",Infusion Chai Tea en Vrac - 90g,boissons,par Yogi Tea,"Prix unitaire : 0,17€/infusetteDécouvrez l'infusion originale Classic Chai pour des instants intenses et savoureux ! 90 gIngrédients : Cannelle (55%), cardamome , gingembre ,clous de giro?e , poivre noirValeurs nutritionelles ajoutées très bientôt"
"2,97","2,20",Pur Jus de Ananas Bio - 50cl,boissons,par Vitabio,"Prix au kilo : 4,4€/kgLe Pur Jus d'ananas bio Vitabio est élaboré à partir d'ananas issus de l'Agriculture Biologique, mode de production qui privilégie l'emploi d'engrais naturels et la non-utilisation de produits chimiques de synthèse.Ingrédients : Pur jus d'ananas* *issue de l'Agriculture Biologique.Valeurs nutritio"
"3,39","2,45",Infusion Bonne Nuit - 17 infusettes,boissons,par Yogi Tea,"Prix unitaire : 0,14€/infusetteInfusion associant un mélange d'herbes et d'épices, à base de fenouil, camomille et menthe poivrée. Boîte de 17 infusettes.Composition : Fenouil, camomille, menthe poivrée, cardamome, mélisse, citronnelle, racine de valériane, lavande, sauge, muscadeValeurs nutritionelles ajoutées très bi"
"2,29","1,80",Boisson au riz et cacao biologique - 1L,boissons,par The Bridge,"Cette boisson de riz enrichie en calcium est un excellent substitut au lait de vache ou de soja, sans cholestérol et 100% biologique."
"3,39","2,45",Infusion Réconfort de la Gorge - 17 infusettes,boissons,par Yogi Tea,"Prix unitaire : 0,14€/infusetteInfusion associant un mélange d'herbes et d'épices, à base de réglisse, de fenouil et de cannelle. Boîte de 17 infusettes.Composition : Réglisse, fenouil, cannelle, zeste d'orange, gingembre, thym, racine de guimauve, molène bouillon-blanc, jus de citron séché, extrait d'orange*, cardamon"
"3,99","2,87",Infusion Chai à la vanille - 20 infusettes,boissons,par Pukka,"Prix au kilo : 79,72€/kg Cette tisane à la vanille et aux épices (dans l'esprit du chaï Indien) est boisson sucrée extrêmement populaire composée de thé noir infusé dans un mélange d'eau et de lait entier et relevée avec différentes épices, mais sans feuilles de thé et donc sans théine. Un délicieux mélange de plantes "
"3,50","2,71",Boisson à la noisette sans sucres - 1L,boissons,par EcoMil,"Prix au kilo : 2,71€/kg Cette délicieuse Boisson bio aux Noisettes est élaborée à partir de noisettes déshydratées partiellement dégraissées, légères et faciles à digérer. Elle constitue une boisson saine et nutritive puisque la noisette apporte des protéines de haute qualité et est naturellement riche en acides gras m"
"3,39","2,45",Infusion Exotique Choco - 17 infusettes,boissons,par Yogi Tea,"Prix unitaire : 0,14€/infusetteInfusion exotique à base de cabosse de cacao, cannelle et cardamome. Boîte de 17 infusettes.Composition : Ecorse de cacao (60%), cannelle, reglisse, caroube, malt d'orge, cardamone, gingembre, clous de girofle, extrait de cannelle*, extrait de vanille*, poivre noir, huile de gingembre*, g"
"3,39","2,45",Infusion Rooibos - 17 infusettes,boissons,par Yogi Tea,"Prix au kilo : 0,14€/kgChaud, sucré et ensoleillé, ce rooibos irradie des racines sud-africaines. Sublimé par un mélange d'épices au gingembre, à la cannelle à la cardamone, au girofle et avec une pointe de poivre, le rooibos vous fera découvrir son arôme léger et boisé, avec une pointe de vanille et de caroube. La Ter"
"3,99","3,12",Jus Pomme Framboise Demeter - 75cl,boissons,par Coteaux Nantais,"Prix au kilo : 4,17€/kgUn mélange rare et délicieux. Des pommes des vergers des Coteaux Nantais et de la mangue d'Inde cueillies de saison. Une détonation d'énergie pour votre palaisIngrédients : pommes bio (77%), mangues bio (23%)Valeurs nutritionnelles (pour 100g) : Valeur énergétique : 229Kj soit 54kcal, Protéines :"
"3,49","2,61",Lait d'amande au calcium - 1L,boissons,par EcoMil,"Prix au litre : 2,61€/litre Le lait d’amande bio Ecomil au Calcium allie la douceur de l'amande avec les bienfaits du Calcium. Convient particulièrement au régime Vegan. Les laits ecomil se consomment tel que à tout moment de la journée, froids ou chauds, dans le thé ou le café. Vous pouvez aussi les utiliser dans vos "
"3,39","2,45",Infusion Digestion - 17 infusettes,boissons,par Yogi Tea,"Prix unitaire : 0,14€/infusetteInfusion associant un mélange d'herbes et d'épices, à base de cardamome, de fenouil et de coriandre. Boîte de 17 infusettes.Composition : Cardamome, fenouil, coriandre, malt d’orge, réglisse, menthe poivrée, gingembre, cannelle, poivre noir, clous de girofleValeurs nutritionelles ajoutées"
